strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
071000040904,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080801020303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101701020404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102400110303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102801021003,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010300010502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020301030606,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402010404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002050201,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202010803,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070500070706,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010801020106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
011000040301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403010502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101701020401,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901020504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031800041004,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
050600020405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102702020105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111101040103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002040403,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030601060507,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501080705,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302020101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060101020702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100070202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120402040400,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010500010302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040301100108,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041503060408,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071402020805,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031403010301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050302030304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201110501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300090103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300090407,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602020205,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121003010301,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121102050805,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
070600060403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080500011701,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502010301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030502060202,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801020802,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501050404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102010501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401050404,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701030603,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102060405,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031401030104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201080707,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200080506,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102200031006,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020600030302,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030701011702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402010501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041503060102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050302030504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051302050103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051302050502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070300020106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101100401,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
121102080500,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010200010104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031602040303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040302021702,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071401050503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
102901080805,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111402090101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111402090302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010100040901,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000020102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110100130103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401050501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802070402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111401050504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030902020700,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040601030701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010300030703,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030702040301,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300010907,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201030501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202030512,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070600060409,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200120103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300040305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300070202,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080202010104,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102701030106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031401030102,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700010502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301030103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201050405,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201080106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070102020501,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080204010303,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090201030403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051100020306,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051201030511,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111102040103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050902010304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051001011106,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051301070304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200071104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802050503,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070802080301,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
111102021103,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601050604,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
050200061104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050400011403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101050603,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031002050502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031002080504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601090105,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020604,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050500020902,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200120802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
060200011207,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080702040205,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
090201080403,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030300020305,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031001011106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501050102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030601030612,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050902010205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030601040208,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041402011502,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200120402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200120606,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071300040601,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
120100040204,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003020501,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
010801040205,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
011000040207,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031102060502,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020106,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401020702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110701040305,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020302020305,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601060504,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500010706,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
040500010806,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051100020102,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051100020104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203030203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010900030101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700100101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101030304,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202050402,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070200040602,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
031300010702,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000060604,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050100070701,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
030401020302,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031002080705,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502030501,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041503010303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080602040101,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010200020104,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
010200020404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051002020304,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051202080902,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
080802021102,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
090203110504,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
020700040203,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050800020902,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
090203050103,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
101701020303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110702010105,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
041000090206,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
050302020101,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
051302050303,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
070101060802,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
071000020404,bAMWOx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500030401,bAMWOx,1,1,2,3,Native,Known/extant,Nonbreeding,Winter
030501091207,bAMWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
